,FID,image,panoId,FFE_gsv_m,camera_dem,pano_lat,pano_lon,target_lat,target_lon,image_date,STATIC_BFE,Under_fld,area_m2,area_ft2,FFE_gsv_m,FFE_gsv_ft,STATIC_BFE,FFE_need_Elevate,FFE_elevation_ft,BFE_MINUS_FFE,galveston_building_systems_location_factor_2021,galveston_area_modification_factor_2015,ENR_Construction_index_2015,ENR_Construction_index_1998,rsmeans_Construction_index_2015,rsmeans_construction_index_2021,area_ft_unreal_too_low,ENR_Construction_index_2021,PCI_Family_house_construction_1998,PCI_Family_house_construction_2015,PCI_Family_house_construction_2021,cost_1998_ENR,cost_2015_ENR,cost_2021_ENR,cost_2021_RSMeans,cost_2021_PCI_Family_house,is_residential
10,487,11068_29.3059811_-94.7771675_0_192.42.jpg,d6fV0FVAwyft8wySRfc1AQ,-0.013347227,0.686857784,29.30598105,-94.77716752,29.30572137,-94.77727255,"[2019, 9]",11,Y,152.2539978,1638.8483929051192,-0.013347227,1.9562098851706038,11,Y,10.543790114829395,9.043790114829395,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,39404.12678903615,54620.60380590852,67675.61596920485,62421.13954178431,62635.458722270254,Y
11,10506,5153_29.3059811_-94.7771675_0_192.42.jpg,d6fV0FVAwyft8wySRfc1AQ,-0.013347227,0.686857784,29.30598105,-94.77716752,29.30572137,-94.77727255,"[2019, 9]",11,Y,152.2539978,1638.8483929051192,-0.013347227,1.9562098851706038,11,Y,10.543790114829395,9.043790114829395,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,39404.12678903615,54620.60380590852,67675.61596920485,62421.13954178431,62635.458722270254,Y
12,2787,15188_29.2889208_-94.8736963_0_207.56.jpg,MRse6B7PYjy1Clf-VBk42Q,-0.000566192,0.536811565,29.2889208,-94.8736963,29.28871241,-94.87384,"[2020, 2]",12,Y,58.2543983,627.0451246805271,-0.000566192,1.9981424146981628,12,Y,11.501857585301837,10.001857585301837,0.838,1.1,10035,5920,88.8,121.1,Y,12133,72.5,114,156,15677.292906820374,21731.307718024964,26925.36393152406,24834.82233760209,24920.09118738568,Y
13,11453,6443_29.2976175_-94.8019464_0_343.01.jpg,vLDooUJMM9R7x-XNLP2NZg,0.008404294,0.705875737,29.2976175,-94.8019464,29.29793666,-94.80200436,"[2021, 3]",12,Y,218.5579987,2352.53871886216,0.008404294,2.0275731430446196,12,Y,11.47242685695538,9.97242685695538,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,58748.601084940805,81435.22837574371,100899.27349585907,93065.24278132373,93384.77662372126,Y
14,892,11944_29.3008487_-94.7967412_0_178.29.jpg,#NAME?,0.015298904,0.529346796,29.3008487,-94.7967412,29.3007375,-94.7967387,"[2019, 1]",12,Y,0.0,0.0,0.015298904,2.050193254593176,12,Y,11.449806745406825,9.949806745406825,0.838,1.1,10035,5920,88.8,121.1,Y,12133,72.5,114,156,0.0,0.0,0.0,0.0,0.0,Y
15,3656,16690_29.285825_-94.7990469_0_327.99.jpg,kyNyyeIsHgeYktROdppcBQ,0.027293669,0.941977822,29.285825,-94.79904687,29.28604761,-94.79913612,"[2016, 10]",-9999,Nodata,76.4309006,822.6953671268453,0.027293669,2.089546158136483,-9999,N,0.0,-10001.089546158137,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,0.0,0.0,0.0,0.0,0.0,Y
16,11654,6711_29.2970201_-94.8010493_0_237.79.jpg,MhRaqIsuIL4IdWeZqGHA3w,0.027832069,0.675658395,29.29702006,-94.80104934,29.29690479,-94.80129117,"[2020, 3]",11,Y,20.0716991,216.04997102355316,0.027832069,2.091312562335958,11,Y,10.408687437664042,8.908687437664042,0.838,1.1,10035,5920,88.8,121.1,Y,12133,72.5,114,156,5165.471228118506,7160.193117142844,8871.569442604461,8182.762228325075,8210.857244016224,Y
17,4671,18764_29.28058_-94.82614_0_193.48.jpg,to6suU4_-e5wIOzFqjtGyA,0.032185339,0.42841869,29.28058001,-94.82613998,29.28047759,-94.82614469,"[2021, 4]",11,Y,0.0,0.0,0.032185339,2.1055949442257216,11,Y,10.394405055774278,8.894405055774278,0.838,1.1,10035,5920,88.8,121.1,Y,12133,72.5,114,156,0.0,0.0,0.0,0.0,0.0,Y
18,13187,9523_29.2817097_-94.8110427_0_344.90.jpg,bp40iLp3f-lTi4OJp5JEdg,0.033119381,0.927407345,29.2817097,-94.8110427,29.28193395,-94.8111588,"[2020, 2]",-9999,Nodata,149.4700012,1608.8817029022948,0.033119381,2.1086593864829397,-9999,N,0.0,-10001.108659386482,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,0.0,0.0,0.0,0.0,0.0,Y
19,925,11980_29.3006354_-94.7847169_0_71.86.jpg,Z0rTKTE9VD5YNdowrq2iIg,0.043530245,0.755507664,29.30063543,-94.78471688,29.30065711,-94.78444858,"[2019, 10]",11,Y,141.3829956,1521.8338990844645,0.043530245,2.1428157644356958,11,Y,10.357184235564304,8.857184235564304,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,36306.67170638525,50327.02136511842,62355.81325469148,57514.377441111195,57711.849552800006,Y
20,11053,5911_29.3006354_-94.7847169_0_71.86.jpg,Z0rTKTE9VD5YNdowrq2iIg,0.043530245,0.755507664,29.3006354,-94.7847169,29.30065708,-94.7844486,"[2019, 10]",11,Y,141.3829956,1521.8338990844645,0.043530245,2.1428157644356958,11,Y,10.357184235564304,8.857184235564304,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,36306.67170638525,50327.02136511842,62355.81325469148,57514.377441111195,57711.849552800006,Y
21,12814,8966_29.2857585_-94.7956176_0_14.98.jpg,3TOFHtAmtwM8Wp4ozy70tA,0.046381261,1.336489062,29.2857585,-94.7956176,29.28595267,-94.79551872,"[2017, 5]",-9999,Nodata,154.8589935,1666.888333255833,0.046381261,2.152169491469816,-9999,N,0.0,-10001.15216949147,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,0.0,0.0,0.0,0.0,0.0,Y
22,6371,22424_29.2603924_-94.8449608_0_259.01.jpg,70P8on5hjsFYMHXAPmS4wA,0.050191912,0.767458097,29.2603924,-94.8449608,29.26036504,-94.84523971,"[2021, 4]",10,Y,262.9869995,2830.7685033772846,0.050191912,2.164671627296588,10,Y,9.335328372703412,7.835328372703412,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,64641.52832172648,89603.79522613452,111020.23069271135,102400.38768445425,102751.97317826416,Y
23,12724,8857_29.2865581_-94.802446_0_58.25.jpg,QR-_OOZfPIy42bmqsvFjtA,0.057626427,0.89468209,29.2865581,-94.802446,29.28666337,-94.80221938,"[2019, 10]",10,Y,186.3130035,2005.4564791421249,0.057626427,2.1890630807086615,10,Y,9.310936919291338,7.810936919291338,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,45746.34124009511,63411.95666694405,78568.21287617738,72468.01243337254,72716.82693996721,Y
24,5918,21072_29.2701317_-94.8387115_0_92.25.jpg,Uejz2Qas5U9booEBCnmAiQ,0.062811649,0.674228977,29.27013167,-94.83871152,29.27013344,-94.83845318,"[2021, 4]",10,Y,269.7229919,2903.2741221385218,0.062811649,2.206074963910761,10,Y,9.293925036089238,7.793925036089239,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,66177.01269924326,91732.2292422854,113657.38724273171,104832.78988197925,105192.72688057442,Y
25,1837,13439_29.2941635_-94.8112712_0_43.55.jpg,bd9PgYOwYqXsJetBMF6-qA,0.073093143,0.656094618,29.2941635,-94.8112712,29.2943719,-94.81107784,"[2019, 10]",11,Y,50.1800003,540.133027939667,0.073093143,2.2398068996062994,11,Y,10.2601931003937,8.7601931003937,0.838,1.1,10035,5920,88.8,121.1,Y,12133,72.5,114,156,12833.665043746836,17789.571571657714,22041.503206706748,20330.154778385742,20399.95712648833,Y
26,4751,18903_29.2800069_-94.8333122_0_243.90.jpg,zFZxA64KSOrSVHeyswXXIg,0.079938187,0.666548704,29.2800069,-94.8333122,29.27984579,-94.83355555,"[2021, 4]",11,Y,250.5319977,2696.703979762126,0.079938187,2.2622643930446196,11,Y,10.23773560695538,8.73773560695538,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,64013.64608181771,88733.44712157086,109941.85843060164,101405.74250114673,101753.91294130452,Y
27,6548,22741_29.2537148_-94.8554826_0_5.00.jpg,drVrzEVZSIghJwkhYD6ihQ,0.086087438,0.709300891,29.2537148,-94.8554826,29.25442807,-94.85524023,"[2021, 3]",13,Y,0.0,0.0,0.086087438,2.2824391010498686,13,Y,12.217560898950131,10.717560898950131,0.838,1.1,10035,5920,88.8,121.1,Y,12133,72.5,114,156,0.0,0.0,0.0,0.0,0.0,Y
28,1083,12230_29.2987698_-94.7821894_0_327.49.jpg,H0KvhRAltTdqs9Uv3RtLQQ,0.086457571,0.800367716,29.29876982,-94.7821894,29.29896188,-94.78241997,"[2019, 10]",11,Y,116.3399963,1252.2732980535404,0.086457571,2.2836534481627297,11,Y,10.21634655183727,8.71634655183727,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,29699.34751424997,41168.18277828716,51007.89690559982,47047.53706159439,47209.0719143853,Y
29,11298,6237_29.2987698_-94.7821894_0_327.49.jpg,H0KvhRAltTdqs9Uv3RtLQQ,0.086457571,0.800367716,29.2987698,-94.7821894,29.29896186,-94.78241997,"[2019, 10]",11,Y,116.3399963,1252.2732980535404,0.086457571,2.2836534481627297,11,Y,10.21634655183727,8.71634655183727,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,29699.34751424997,41168.18277828716,51007.89690559982,47047.53706159439,47209.0719143853,Y
30,1336,12653_29.29726_-94.8085416_0_237.75.jpg,EVMqj_1qjzvpkC9lTAVI8A,0.092515118,0.479410563,29.29726001,-94.80854165,29.29714581,-94.80873605,"[2019, 10]",12,Y,136.6000061,1470.3502285824015,0.092515118,2.3035272900262465,12,Y,11.196472709973754,9.696472709973754,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,36312.46429428895,50335.05084514199,62365.761881558334,57523.553635771736,57721.05725336598,Y
31,11878,7012_29.2951724_-94.8110084_0_313.57.jpg,#NAME?,0.092898259,0.750418657,29.2951724,-94.8110084,29.29538073,-94.81142804,"[2021, 4]",12,Y,635.6119995,6841.670622403744,0.092898259,2.3047843143044617,12,Y,11.195215685695539,9.695215685695539,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,168956.5316707473,234201.5552385258,290178.67631112604,267648.5967162728,268567.5518703684,N
32,382,10741_29.3083396_-94.7836118_0_253.93.jpg,edff3tvyBemmOiafp9L96g,0.094895601,0.547241815,29.3083396,-94.7836118,29.30831999,-94.78376117,"[2021, 3]",12,Y,142.5890045,1534.8152708458192,0.094895601,2.311337273622047,12,Y,11.188662726377952,9.688662726377952,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,37892.53656920686,52525.29102417332,65079.49704573118,60026.58872361432,60232.68635972043,Y
33,10255,4790_29.3083134_-94.7756469_0_179.22.jpg,CVyF_A0MCcJpbp6s2BE1BA,0.098482038,0.59636051,29.3083134,-94.7756469,29.30797641,-94.77568534,"[2021, 3]",11,Y,0.0,0.0,0.098482038,2.3231037992125985,11,Y,10.176896200787402,8.676896200787402,0.838,1.1,10035,5920,88.8,121.1,Y,12133,72.5,114,156,0.0,0.0,0.0,0.0,0.0,Y
34,4371,18255_29.2820288_-94.8278514_0_150.52.jpg,6LVVfAAVLegpjhNQL4Smbw,0.099092615,0.512715216,29.28202879,-94.82785136,29.28188528,-94.82780295,"[2020, 2]",11,Y,109.2819977,1176.3016334018778,0.099092615,2.3251070045931757,11,Y,10.174892995406825,8.674892995406825,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,27848.815301111725,38603.04061982626,47829.653467660406,44116.059094291486,44267.52889604076,Y
35,8252,26023_29.1827781_-94.9731696_0_325.99.jpg,ecSN1pXdmctaRGkYHxCZ-A,0.111912891,0.766517965,29.1827781,-94.9731696,29.18296946,-94.97330741,"[2021, 4]",16,Y,0.0,0.0,0.111912891,2.3671682775590552,16,Y,15.132831722440944,13.632831722440944,0.838,1.1,10035,5920,88.8,121.1,Y,12133,72.5,114,156,0.0,0.0,0.0,0.0,0.0,Y
36,11992,7167_29.2952273_-94.7840826_0_88.23.jpg,ZwKosYllqgW5TBxJ5neaxQ,0.11232331,0.922147783,29.2952273,-94.7840826,29.29524553,-94.78391682,"[2019, 10]",11,Y,150.1640015,1616.3518599606643,0.11232331,2.3685147965879265,11,Y,10.131485203412073,8.631485203412073,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,38196.79506216802,52947.043362135,65602.05350371968,60508.57280481432,60716.325303905134,Y
37,6293,22293_29.2670893_-94.8316783_0_94.54.jpg,pGd28SSdRrETYuPZqrUkZA,0.112577758,0.779026722,29.2670893,-94.8316783,29.26706651,-94.83155366,"[2021, 4]",-9999,Nodata,535.572998,5764.859772080655,0.112577758,2.3693495997375327,-9999,N,0.0,-10001.369349599738,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,0.0,0.0,0.0,0.0,0.0,N
38,11490,6496_29.297635_-94.7864362_0_314.13.jpg,RDjvGS8y0SfWqt6cnz9cxw,0.114260995,0.802550287,29.297635,-94.7864362,29.29790975,-94.78674563,"[2019, 8]",11,Y,92.5983963,996.720842504185,0.114260995,2.374872030839895,11,Y,10.125127969160104,8.625127969160104,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,23547.657453690445,32640.92807388755,40442.520940566676,37302.478993340555,37430.554782834835,Y
39,10180,4658_29.3103962_-94.7843317_0_237.55.jpg,riW-992qOsaTlVzv9WXOHA,0.114793857,0.452634545,29.3103962,-94.7843317,29.31032636,-94.7844115,"[2021, 3]",12,Y,73.5951996,792.1721355942711,0.114793857,2.3766202657480315,12,Y,11.12337973425197,9.62337973425197,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,19505.955309631077,27038.463827082254,33500.997185258406,30899.909666747702,31006.002624445693,Y
40,274,10652_29.3101135_-94.7729779_0_89.59.jpg,IcLljEA_ZMVfr1kb9YJW4A,0.128469946,1.043394307,29.3101135,-94.7729779,29.31009445,-94.77272395,"[2019, 9]",-9999,Nodata,302.322998,3254.1776673831123,0.128469946,2.4214893241469815,-9999,N,0.0,-10001.421489324148,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,0.0,0.0,0.0,0.0,0.0,Y
41,5598,20402_29.2743034_-94.8377192_0_77.22.jpg,vCvl2FUOVE28Tg4eyDlrZA,0.150616442,0.392554418,29.2743034,-94.8377192,29.27432172,-94.8376115,"[2020, 3]",11,Y,134.1390076,1443.8602611927447,0.150616442,2.4941484317585303,11,Y,10.00585156824147,8.50585156824147,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,33939.16498487902,47045.26746823476,58289.67884833921,53763.94621799443,53948.54145252099,Y
42,10700,5430_29.3039558_-94.777488_0_357.64.jpg,On7Uuw6znzfAfDFe6eFB6g,0.160425972,0.777098279,29.3039558,-94.777488,29.30431482,-94.7775109,"[2019, 1]",11,Y,225.272995,2424.8183374838973,0.160425972,2.526331929133858,11,Y,9.973668070866141,8.473668070866141,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,56919.38078624648,78899.62803764641,97757.63274537922,90167.52559223902,90477.11029917053,Y
43,5280,19893_29.2769391_-94.8301977_0_125.82.jpg,e4-5dfOwneNAMfteMWbcqQ,0.167657702,0.2868574,29.2769391,-94.8301977,29.27679116,-94.83001436,"[2020, 3]",11,Y,72.4832993,780.2037403727585,0.167657702,2.5500580774278214,11,Y,9.94994192257218,8.44994192257218,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,18295.73239951477,25360.89572757322,31422.469183847305,28982.762928450902,29082.273479598174,Y
44,8271,26090_29.1808364_-94.9762842_0_116.01.jpg,WJGjSUjh-vQqCB-fc14BaA,0.167896272,0.793015185,29.1808364,-94.9762842,29.18046823,-94.97530035,"[2021, 3]",17,Y,161.5279999,1738.672920713897,0.167896272,2.550840787401575,17,Y,15.949159212598424,14.449159212598424,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,51202.45566073707,70975.02907520023,87938.95483405131,81111.19037841953,81389.68071002436,Y
45,8372,26603_29.1815008_-94.9767402_0_39.86.jpg,XH3VVunF9oVzafTSU9P5tQ,0.168580015,0.687761799,29.1815008,-94.9767402,29.18176091,-94.9764969,"[2016, 9]",15,Y,650.5460205,7002.419086609007,0.168580015,2.553084038713911,15,Y,13.94691596128609,12.44691596128609,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,192194.8081958631,266413.630435778,330089.84313686844,304460.9770400623,305506.32525972265,N
46,8,10030_29.3088661_-94.7806172_0_132.17.jpg,pw4ph3r1aOH_udPPrtmtcw,0.170753806,0.620455951,29.3088661,-94.7806172,29.3086483,-94.78044224,"[2019, 9]",12,Y,122.5650024,1319.278706057412,0.170753806,2.560215898950131,12,Y,10.939784101049868,9.439784101049868,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,32242.886745155578,44693.94669991621,55376.36280550322,51076.826128508525,51252.19529988286,Y
47,10210,4711_29.3088661_-94.7806172_0_132.17.jpg,pw4ph3r1aOH_udPPrtmtcw,0.170753806,0.620455951,29.30886613,-94.78061725,29.30864833,-94.78044229,"[2019, 9]",12,Y,122.5650024,1319.278706057412,0.170753806,2.560215898950131,12,Y,10.939784101049868,9.439784101049868,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,32242.886745155578,44693.94669991621,55376.36280550322,51076.826128508525,51252.19529988286,Y
48,2325,14374_29.2923486_-94.7969606_0_253.88.jpg,iQZSzu-tGU1ttjw-hY5uYg,0.171034037,0.823609902,29.2923486,-94.7969606,29.29226186,-94.79723168,"[2021, 4]",10,Y,476.7019958,5131.177578257934,0.171034037,2.5611352919947508,10,Y,8.93886470800525,7.43886470800525,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,115137.79947127981,159599.9363638924,197746.33104484153,182392.8921406898,183019.1270261309,N
49,3355,16157_29.2873575_-94.8184125_0_194.51.jpg,hW6g-J2RBsmuM0Krpd8BBA,0.178536097,0.778840397,29.28735749,-94.81841249,29.28701403,-94.81853561,"[2017, 9]",11,Y,154.8150024,1666.4148169963005,0.178536097,2.585748349737533,11,Y,9.914251650262468,8.414251650262468,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,39017.85587887746,54085.16876230299,67012.20520728313,61809.237379530176,62021.45563121355,Y
50,12570,865_29.2873575_-94.8184125_0_194.51.jpg,hW6g-J2RBsmuM0Krpd8BBA,0.178536097,0.778840397,29.2873575,-94.8184125,29.28701404,-94.81853562,"[2017, 9]",11,Y,154.8150024,1666.4148169963005,0.178536097,2.585748349737533,11,Y,9.914251650262468,8.414251650262468,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,39017.85587887746,54085.16876230299,67012.20520728313,61809.237379530176,62021.45563121355,Y
51,1824,13416_29.2941152_-94.8107177_0_344.16.jpg,0yQvth57w70wF97utgHHtw,0.184198349,0.688677877,29.2941152,-94.8107177,29.29423304,-94.81078161,"[2017, 5]",11,Y,166.8930054,1796.4213593010518,0.184198349,2.604325291994751,11,Y,9.895674708005249,8.395674708005249,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,42028.489760720026,58258.40273206378,72182.89465060674,66578.46367539132,66807.05677506345,Y
52,2581,14791_29.2909565_-94.7903152_0_177.35.jpg,rSpgpSRqHVitWLk69zRt9A,0.194973646,0.877087161,29.2909565,-94.7903152,29.29075192,-94.79029811,"[2017, 5]",10,Y,140.1759949,1508.8418516767588,0.194973646,2.639677316272966,10,Y,8.860322683727034,7.360322683727034,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,33738.19068220453,46766.68401375743,57944.510439956604,53445.57740706451,53629.079541670886,Y
53,10088,4435_29.3191833_-94.7706996_0_327.97.jpg,ntiC4eKBHlUHCsObqPv-EA,0.202694999,0.852024302,29.3191833,-94.7706996,29.3193994,-94.77087013,"[2021, 4]",11,Y,152.1119995,1637.319935924594,0.202694999,2.665009839238845,11,Y,9.834990160761155,8.334990160761155,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,38206.84459481848,52960.97366807159,65619.31332820364,60524.49254041111,60732.299698944415,Y
54,9252,29028_29.1158219_-95.0784794_0_171.69.jpg,EgV7hkgQAcSx4pEbpR_W2g,0.207449403,0.849635276,29.1158219,-95.0784794,29.11542037,-95.07847648,"[2021, 4]",16,Y,0.0,0.0,0.207449403,2.680608277559055,16,Y,14.819391722440944,13.319391722440944,0.838,1.1,10035,5920,88.8,121.1,Y,12133,72.5,114,156,0.0,0.0,0.0,0.0,0.0,Y
55,2247,14137_29.2919625_-94.8152711_0_193.06.jpg,hN7s9SF0_QpgH29jt5bbvA,0.211417322,0.667592899,29.29196252,-94.81527106,29.29105293,-94.81553014,"[2019, 1]",11,Y,1113.680054,11987.552334132444,0.211417322,2.6936263845144355,11,Y,9.806373615485565,8.306373615485565,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,279386.3734344768,387275.4875101101,479839.2061016663,442583.48613066983,444103.0695721199,N
56,5520,20340_29.2745496_-94.8378613_0_34.40.jpg,ew0t2ObpYSfDTQ1NpyWInQ,0.220111814,0.383355489,29.2745496,-94.8378613,29.27470521,-94.83774735,"[2020, 3]",11,Y,155.7460022,1676.436015441475,0.220111814,2.722151620734908,11,Y,9.777848379265091,8.277848379265091,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,39023.82338498597,54093.440707741785,67022.45425185289,61818.69066683458,62030.941375804105,Y
57,5613,20500_29.2734452_-94.8360579_0_305.23.jpg,p0jzF-qJer9R2BEWCS54AQ,0.221052956,0.625230877,29.2734452,-94.8360579,29.27369163,-94.83656418,"[2021, 4]",11,Y,705.2470093,7591.215629757648,0.221052956,2.7252393569553806,11,Y,9.774760643044619,8.274760643044619,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,176683.72677234845,244912.71918425112,303449.9433287874,279889.4547940578,280850.43818876124,N
